Epoch	Time(sec)	Loss_train	Loss_val	pearson	MAE	MSE	RMSE	r2
1	1407.0846414491534	5.383387088775635	4.137143135070801	0.08566348254680634	1.243166	4.137143	2.033996837527237	-0.35113023436799695
2	2827.5351742580533	4.764416217803955	3.0120410919189453	0.21462060511112213	1.1013334	3.0120409	1.7355232218268837	0.016311667139652597
3	4258.571382023394	4.4215521812438965	2.98223614692688	0.22738970816135406	1.1550345	2.9822361	1.7269152112732344	0.02604547517386724
4	5685.689156584442	4.368098735809326	2.9701313972473145	0.26383569836616516	1.1732546	2.970131	1.7234067774063546	0.029998831973464868
5	7121.065347649157	4.22534704208374	2.9367129802703857	0.28163740038871765	1.165579	2.9367132	1.7136841070305124	0.040912642552795586
6	8552.074809968472	4.188003063201904	2.91245174407959	0.31555938720703125	1.1434076	2.9124522	1.7065908182445926	0.04883596830495429
7	9985.983491018414	4.099587440490723	2.9008772373199463	0.3157970607280731	1.1697335	2.9008772	1.7031961828632503	0.052616113620116756
8	11411.655137963593	4.284238815307617	2.827378749847412	0.3512897193431854	1.1291785	2.827379	1.6814811887933778	0.07661961152596164
11	15684.02918908745	3.9660582542419434	2.7308926582336426	0.3580659031867981	1.1176307	2.7308927	1.6525412727776703	0.10813062080010838
12	17107.421450182796	4.02390193939209	2.6676297187805176	0.3770332634449005	1.1183248	2.6676295	1.633287935534313	0.12879137820185516
13	18534.916027911007	3.9650356769561768	2.6258411407470703	0.39136651158332825	1.1101773	2.6258411	1.620444735480686	0.14243882544382558
15	21391.519913241267	3.8394393920898438	2.6245062351226807	0.39560043811798096	1.1517792	2.6245062	1.620032788286299	0.14287484842595344
16	22818.552462883294	3.7783446311950684	2.6380996704101562	0.3967305123806	1.16097	2.6380997	1.6242227896474535	0.13843543337316322
18	25680.570669092238	3.664931535720825	2.6331162452697754	0.4010159969329834	1.1517818	2.633116	1.62268789569997	0.1400629981140903
19	27114.84602892399	3.8865678310394287	2.684953451156616	0.40747490525245667	1.1971481	2.6849532	1.6385826841322464	0.12313373856210785
21	29970.307372011244	3.9366869926452637	2.6072182655334473	0.40846702456474304	1.1583753	2.6072183	1.6146882874206547	0.14852079111997118
23	32823.24522934109	3.980334520339966	2.7044525146484375	0.41206786036491394	1.2078394	2.7044525	1.6445219714702621	0.11676550445792366
24	34245.18576114625	3.889113664627075	2.5872068405151367	0.4134233593940735	1.1509702	2.5872066	1.6084795933105764	0.15505636273236334
25	35674.712944597006	3.871838331222534	2.6349644660949707	0.41925370693206787	1.188326	2.6349645	1.6232573628648572	0.13945926095711958
26	37095.14243461192	3.741204261779785	2.6853067874908447	0.42472538352012634	1.2102528	2.685307	1.638690643748668	0.12301822467721191
28	39938.93689901382	3.6678178310394287	2.8475215435028076	0.42732375860214233	1.2878277	2.8475215	1.6874600864917688	0.07004129242744273
29	41362.22043900192	3.7282724380493164	2.8145554065704346	0.43221715092658997	1.3124751	2.8145556	1.6776637461031974	0.080807518236374
30	42777.399984799325	3.6272454261779785	2.7188808917999268	0.43285703659057617	1.2640811	2.7188807	1.6489028635372514	0.11205349797826236
