Epoch	Time(sec)	Loss_train	Loss_val	pearson	MAE	MSE	RMSE	r2
7	6913.872888308018	7.483309745788574	5.1779069900512695	0.06339029222726822	1.6524365	5.177908	2.275501690556521	-0.08318381005422282
9	8928.470696324483	6.79627799987793	5.000648021697998	0.08782903850078583	1.6219897	5.0006475	2.2362127682447484	-0.04610237832003805
10	9929.501995844766	6.643681049346924	4.7942705154418945	0.10430945456027985	1.6117741	4.794271	2.189582378509439	-0.0029295761975929313
11	10934.028922274709	6.608755588531494	4.657534122467041	0.17140091955661774	1.6152843	4.657534	2.1581320910609345	0.025674883252631564
14	13949.320492647588	6.318032264709473	4.5976457595825195	0.19556346535682678	1.6144078	4.5976467	2.144212375968583	0.03820293138963626
16	15794.237831842154	6.068264961242676	4.448731422424316	0.26542189717292786	1.5896709	4.4487314	2.1092016078185405	0.0693548937370867
17	16704.90331386216	6.118137359619141	4.435902118682861	0.273271769285202	1.6116837	4.435902	2.106158141897911	0.07203874526857756
18	17616.798762423918	6.049445152282715	4.3563127517700195	0.30450892448425293	1.595504	4.3563128	2.087178179209916	0.08868823908332135
19	18531.402620036155	5.950350284576416	4.245028018951416	0.34865260124206543	1.5851526	4.245027	2.06034634595184	0.11196842206213331
20	19442.9119948484	5.946895599365234	4.281344890594482	0.3542540967464447	1.5998603	4.281345	2.0691410997306305	0.10437105755887088
21	20355.54040564783	5.893617153167725	4.142270565032959	0.3705407381057739	1.5546123	4.1422706	2.0352568793724686	0.133464509274416
22	21267.68835017644	5.971502304077148	4.190792083740234	0.4010365903377533	1.5762511	4.1907916	2.0471423025532633	0.12331419730769144
26	25018.4412509948	5.852478981018066	4.5567169189453125	0.43079331517219543	1.5923094	4.556717	2.134646790207999	0.04676503499753992
27	26018.13528607227	5.586922645568848	4.858353137969971	0.43376514315605164	1.6277031	4.8583527	2.204167112796308	-0.016335074691088858
