Epoch	Time(sec)	Loss_train	Loss_val	pearson	MAE	MSE	RMSE	r2
1	999.9626612216234	6.686935901641846	5.252256870269775	-0.015471689403057098	1.4883687	5.252257	2.2917802840302506	-0.020325555656770522
2	1989.6030169986188	6.4180521965026855	5.232547760009766	-0.044714778661727905	1.4924353	5.2325478	2.287476286218016	-0.016496717187196586
4	3978.287864871323	6.4240593910217285	5.194946765899658	0.014288068749010563	1.4934422	5.194947	2.279242586013972	-0.009192208852300654
5	4976.542451398447	6.575428009033203	5.1802849769592285	0.01807013712823391	1.4960072	5.1802845	2.2760238355786324	-0.00634384570996982
8	7950.520917398855	6.428468704223633	5.151376724243164	0.06703241169452667	1.4795808	5.151378	2.269664767042622	-0.0007282223016005229
9	8943.498519623652	6.148127555847168	5.08879280090332	0.12280767410993576	1.4700446	5.088793	2.2558352778745436	0.0114297157709905
10	9927.359391044825	6.287517070770264	5.022884368896484	0.1659325808286667	1.4567162	5.0228844	2.2411792362273224	0.024233319992461255
17	16844.7410599906	5.7743754386901855	4.956215858459473	0.21265241503715515	1.4247164	4.9562163	2.2262561252687507	0.037184617873385784
21	20812.968265334144	5.6843109130859375	4.930746078491211	0.24593116343021393	1.4271365	4.930746	2.22052833318812	0.04213247655312202
22	21807.743701267987	5.669491767883301	4.711320877075195	0.29248911142349243	1.3891984	4.7113214	2.1705578439452733	0.08475890679662013
