Epoch	Time(sec)	Loss_train	Loss_val	pearson	MAE	MSE	RMSE	r2
1	952.3448423594236	7.580125331878662	6.525598049163818	nan	1.8255529	6.525599	2.5545252010575537	-0.36511194322410256
7	6913.872888308018	7.483309745788574	5.1779069900512695	0.06339029222726822	1.6524365	5.177908	2.275501690556521	-0.08318381005422282
8	7917.32619276084	6.6849212646484375	4.8898210525512695	0.04986853525042534	1.6251265	4.889821	2.2112939769626445	-0.022918143695184634
10	9929.501995844766	6.643681049346924	4.7942705154418945	0.10430945456027985	1.6117741	4.794271	2.189582378509439	-0.0029295761975929313
11	10934.028922274709	6.608755588531494	4.657534122467041	0.17140091955661774	1.6152843	4.657534	2.1581320910609345	0.025674883252631564
14	13949.320492647588	6.318032264709473	4.5976457595825195	0.19556346535682678	1.6144078	4.5976467	2.144212375968583	0.03820293138963626
16	15794.237831842154	6.068264961242676	4.448731422424316	0.26542189717292786	1.5896709	4.4487314	2.1092016078185405	0.0693548937370867
17	16704.90331386216	6.118137359619141	4.435902118682861	0.273271769285202	1.6116837	4.435902	2.106158141897911	0.07203874526857756
18	17616.798762423918	6.049445152282715	4.3563127517700195	0.30450892448425293	1.595504	4.3563128	2.087178179209916	0.08868823908332135
19	18531.402620036155	5.950350284576416	4.245028018951416	0.34865260124206543	1.5851526	4.245027	2.06034634595184	0.11196842206213331
21	20355.54040564783	5.893617153167725	4.142270565032959	0.3705407381057739	1.5546123	4.1422706	2.0352568793724686	0.133464509274416
